sprint_norris,sprint_piastri,sprint_verstappen,corrida_norris,corrida_piastri,corrida_verstappen,pts_norris,pts_piastri,pts_verstappen,tipo_empate,pilotos_empatados
5,8,2,8,4,1,398,379,398,duplo,Norris & Verstappen
5,8,2,8,5,1,398,377,398,duplo,Norris & Verstappen
5,8,2,8,6,1,398,375,398,duplo,Norris & Verstappen
5,8,2,8,7,1,398,373,398,duplo,Norris & Verstappen
5,8,2,8,9,1,398,369,398,duplo,Norris & Verstappen
5,8,2,8,10,1,398,368,398,duplo,Norris & Verstappen
5,8,2,8,99,1,398,367,398,duplo,Norris & Verstappen
5,8,4,9,2,1,396,385,396,duplo,Norris & Verstappen
5,8,4,9,3,1,396,382,396,duplo,Norris & Verstappen
5,8,4,9,4,1,396,379,396,duplo,Norris & Verstappen
5,8,4,9,5,1,396,377,396,duplo,Norris & Verstappen
5,8,4,9,6,1,396,375,396,duplo,Norris & Verstappen
5,8,4,9,7,1,396,373,396,duplo,Norris & Verstappen
5,8,4,9,8,1,396,371,396,duplo,Norris & Verstappen
5,8,4,9,10,1,396,368,396,duplo,Norris & Verstappen
5,8,4,9,99,1,396,367,396,duplo,Norris & Verstappen
5,8,6,99,2,1,394,385,394,duplo,Norris & Verstappen
5,8,6,99,3,1,394,382,394,duplo,Norris & Verstappen
5,8,6,99,4,1,394,379,394,duplo,Norris & Verstappen
5,8,6,99,5,1,394,377,394,duplo,Norris & Verstappen
5,8,6,99,6,1,394,375,394,duplo,Norris & Verstappen
5,8,6,99,7,1,394,373,394,duplo,Norris & Verstappen
5,8,6,99,8,1,394,371,394,duplo,Norris & Verstappen
5,8,6,99,9,1,394,369,394,duplo,Norris & Verstappen
5,8,6,99,10,1,394,368,394,duplo,Norris & Verstappen
5,8,6,99,99,1,394,367,394,duplo,Norris & Verstappen
5,99,2,8,2,1,398,384,398,duplo,Norris & Verstappen
5,99,2,8,3,1,398,381,398,duplo,Norris & Verstappen
5,99,2,8,4,1,398,378,398,duplo,Norris & Verstappen
5,99,2,8,5,1,398,376,398,duplo,Norris & Verstappen
5,99,2,8,6,1,398,374,398,duplo,Norris & Verstappen
5,99,2,8,7,1,398,372,398,duplo,Norris & Verstappen
5,99,2,8,9,1,398,368,398,duplo,Norris & Verstappen
5,99,2,8,10,1,398,367,398,duplo,Norris & Verstappen
5,99,2,8,99,1,398,366,398,duplo,Norris & Verstappen
5,99,4,9,2,1,396,384,396,duplo,Norris & Verstappen
5,99,4,9,3,1,396,381,396,duplo,Norris & Verstappen
5,99,4,9,4,1,396,378,396,duplo,Norris & Verstappen
5,99,4,9,5,1,396,376,396,duplo,Norris & Verstappen
5,99,4,9,6,1,396,374,396,duplo,Norris & Verstappen
5,99,4,9,7,1,396,372,396,duplo,Norris & Verstappen
5,99,4,9,8,1,396,370,396,duplo,Norris & Verstappen
5,99,4,9,10,1,396,367,396,duplo,Norris & Verstappen
5,99,4,9,99,1,396,366,396,duplo,Norris & Verstappen
5,99,6,99,2,1,394,384,394,duplo,Norris & Verstappen
5,99,6,99,3,1,394,381,394,duplo,Norris & Verstappen
5,99,6,99,4,1,394,378,394,duplo,Norris & Verstappen
5,99,6,99,5,1,394,376,394,duplo,Norris & Verstappen
5,99,6,99,6,1,394,374,394,duplo,Norris & Verstappen
5,99,6,99,7,1,394,372,394,duplo,Norris & Verstappen
5,99,6,99,8,1,394,370,394,duplo,Norris & Verstappen
5,99,6,99,9,1,394,368,394,duplo,Norris & Verstappen
5,99,6,99,10,1,394,367,394,duplo,Norris & Verstappen
5,99,6,99,99,1,394,366,394,duplo,Norris & Verstappen
6,1,2,7,1,2,399,399,391,duplo,Norris & Piastri
6,1,2,7,1,3,399,399,388,duplo,Norris & Piastri
6,1,2,7,1,4,399,399,385,duplo,Norris & Piastri
6,1,2,7,1,5,399,399,383,duplo,Norris & Piastri
6,1,2,7,1,6,399,399,381,duplo,Norris & Piastri
6,1,2,7,1,8,399,399,377,duplo,Norris & Piastri
6,1,2,7,1,9,399,399,375,duplo,Norris & Piastri
6,1,2,7,1,10,399,399,374,duplo,Norris & Piastri
6,1,2,7,1,99,399,399,373,duplo,Norris & Piastri
6,1,3,7,1,2,399,399,390,duplo,Norris & Piastri
6,1,3,7,1,3,399,399,387,duplo,Norris & Piastri
6,1,3,7,1,4,399,399,384,duplo,Norris & Piastri
6,1,3,7,1,5,399,399,382,duplo,Norris & Piastri
6,1,3,7,1,6,399,399,380,duplo,Norris & Piastri
6,1,3,7,1,8,399,399,376,duplo,Norris & Piastri
6,1,3,7,1,9,399,399,374,duplo,Norris & Piastri
6,1,3,7,1,10,399,399,373,duplo,Norris & Piastri
6,1,3,7,1,99,399,399,372,duplo,Norris & Piastri
6,1,3,8,2,1,397,392,397,duplo,Norris & Verstappen
6,1,3,8,3,1,397,389,397,duplo,Norris & Verstappen
6,1,3,8,4,1,397,386,397,duplo,Norris & Verstappen
6,1,3,8,5,1,397,384,397,duplo,Norris & Verstappen
6,1,3,8,6,1,397,382,397,duplo,Norris & Verstappen
6,1,3,8,7,1,397,380,397,duplo,Norris & Verstappen
6,1,3,8,9,1,397,376,397,duplo,Norris & Verstappen
6,1,3,8,10,1,397,375,397,duplo,Norris & Verstappen
6,1,3,8,99,1,397,374,397,duplo,Norris & Verstappen
6,1,4,7,1,2,399,399,389,duplo,Norris & Piastri
6,1,4,7,1,3,399,399,386,duplo,Norris & Piastri
6,1,4,7,1,4,399,399,383,duplo,Norris & Piastri
6,1,4,7,1,5,399,399,381,duplo,Norris & Piastri
6,1,4,7,1,6,399,399,379,duplo,Norris & Piastri
6,1,4,7,1,8,399,399,375,duplo,Norris & Piastri
6,1,4,7,1,9,399,399,373,duplo,Norris & Piastri
6,1,4,7,1,10,399,399,372,duplo,Norris & Piastri
6,1,4,7,1,99,399,399,371,duplo,Norris & Piastri
6,1,5,7,1,2,399,399,388,duplo,Norris & Piastri
6,1,5,7,1,3,399,399,385,duplo,Norris & Piastri
6,1,5,7,1,4,399,399,382,duplo,Norris & Piastri
6,1,5,7,1,5,399,399,380,duplo,Norris & Piastri
6,1,5,7,1,6,399,399,378,duplo,Norris & Piastri
6,1,5,7,1,8,399,399,374,duplo,Norris & Piastri
6,1,5,7,1,9,399,399,372,duplo,Norris & Piastri
6,1,5,7,1,10,399,399,371,duplo,Norris & Piastri
6,1,5,7,1,99,399,399,370,duplo,Norris & Piastri
6,1,5,9,2,1,395,392,395,duplo,Norris & Verstappen
6,1,5,9,3,1,395,389,395,duplo,Norris & Verstappen
6,1,5,9,4,1,395,386,395,duplo,Norris & Verstappen
6,1,5,9,5,1,395,384,395,duplo,Norris & Verstappen
6,1,5,9,6,1,395,382,395,duplo,Norris & Verstappen
6,1,5,9,7,1,395,380,395,duplo,Norris & Verstappen
6,1,5,9,8,1,395,378,395,duplo,Norris & Verstappen
6,1,5,9,10,1,395,375,395,duplo,Norris & Verstappen
6,1,5,9,99,1,395,374,395,duplo,Norris & Verstappen
6,1,7,7,1,2,399,399,386,duplo,Norris & Piastri
6,1,7,7,1,3,399,399,383,duplo,Norris & Piastri
6,1,7,7,1,4,399,399,380,duplo,Norris & Piastri
6,1,7,7,1,5,399,399,378,duplo,Norris & Piastri
6,1,7,7,1,6,399,399,376,duplo,Norris & Piastri
6,1,7,7,1,8,399,399,372,duplo,Norris & Piastri
6,1,7,7,1,9,399,399,370,duplo,Norris & Piastri
6,1,7,7,1,10,399,399,369,duplo,Norris & Piastri
6,1,7,7,1,99,399,399,368,duplo,Norris & Piastri
6,1,7,99,2,1,393,392,393,duplo,Norris & Verstappen
6,1,7,99,3,1,393,389,393,duplo,Norris & Verstappen
6,1,7,99,4,1,393,386,393,duplo,Norris & Verstappen
6,1,7,99,5,1,393,384,393,duplo,Norris & Verstappen
6,1,7,99,6,1,393,382,393,duplo,Norris & Verstappen
6,1,7,99,7,1,393,380,393,duplo,Norris & Verstappen
6,1,7,99,8,1,393,378,393,duplo,Norris & Verstappen
6,1,7,99,9,1,393,376,393,duplo,Norris & Verstappen
6,1,7,99,10,1,393,375,393,duplo,Norris & Verstappen
6,1,7,99,99,1,393,374,393,duplo,Norris & Verstappen
6,1,8,7,1,2,399,399,385,duplo,Norris & Piastri
6,1,8,7,1,3,399,399,382,duplo,Norris & Piastri
6,1,8,7,1,4,399,399,379,duplo,Norris & Piastri
6,1,8,7,1,5,399,399,377,duplo,Norris & Piastri
6,1,8,7,1,6,399,399,375,duplo,Norris & Piastri
6,1,8,7,1,8,399,399,371,duplo,Norris & Piastri
6,1,8,7,1,9,399,399,369,duplo,Norris & Piastri
6,1,8,7,1,10,399,399,368,duplo,Norris & Piastri
6,1,8,7,1,99,399,399,367,duplo,Norris & Piastri
6,1,99,7,1,2,399,399,384,duplo,Norris & Piastri
6,1,99,7,1,3,399,399,381,duplo,Norris & Piastri
6,1,99,7,1,4,399,399,378,duplo,Norris & Piastri
6,1,99,7,1,5,399,399,376,duplo,Norris & Piastri
6,1,99,7,1,6,399,399,374,duplo,Norris & Piastri
6,1,99,7,1,8,399,399,370,duplo,Norris & Piastri
6,1,99,7,1,9,399,399,368,duplo,Norris & Piastri
6,1,99,7,1,10,399,399,367,duplo,Norris & Piastri
6,1,99,7,1,99,399,399,366,duplo,Norris & Piastri
6,2,1,7,2,1,399,391,399,duplo,Norris & Verstappen
6,2,1,7,3,1,399,388,399,duplo,Norris & Verstappen
6,2,1,7,4,1,399,385,399,duplo,Norris & Verstappen
6,2,1,7,5,1,399,383,399,duplo,Norris & Verstappen
6,2,1,7,6,1,399,381,399,duplo,Norris & Verstappen
6,2,1,7,8,1,399,377,399,duplo,Norris & Verstappen
6,2,1,7,9,1,399,375,399,duplo,Norris & Verstappen
6,2,1,7,10,1,399,374,399,duplo,Norris & Verstappen
6,2,1,7,99,1,399,373,399,duplo,Norris & Verstappen
6,2,3,8,2,1,397,391,397,duplo,Norris & Verstappen
6,2,3,8,3,1,397,388,397,duplo,Norris & Verstappen
6,2,3,8,4,1,397,385,397,duplo,Norris & Verstappen
6,2,3,8,5,1,397,383,397,duplo,Norris & Verstappen
6,2,3,8,6,1,397,381,397,duplo,Norris & Verstappen
6,2,3,8,7,1,397,379,397,duplo,Norris & Verstappen
6,2,3,8,9,1,397,375,397,duplo,Norris & Verstappen
6,2,3,8,10,1,397,374,397,duplo,Norris & Verstappen
6,2,3,8,99,1,397,373,397,duplo,Norris & Verstappen
6,2,5,9,2,1,395,391,395,duplo,Norris & Verstappen
6,2,5,9,3,1,395,388,395,duplo,Norris & Verstappen
6,2,5,9,4,1,395,385,395,duplo,Norris & Verstappen
6,2,5,9,5,1,395,383,395,duplo,Norris & Verstappen
6,2,5,9,6,1,395,381,395,duplo,Norris & Verstappen
6,2,5,9,7,1,395,379,395,duplo,Norris & Verstappen
6,2,5,9,8,1,395,377,395,duplo,Norris & Verstappen
6,2,5,9,10,1,395,374,395,duplo,Norris & Verstappen
6,2,5,9,99,1,395,373,395,duplo,Norris & Verstappen
6,2,7,99,2,1,393,391,393,duplo,Norris & Verstappen
6,2,7,99,3,1,393,388,393,duplo,Norris & Verstappen
6,2,7,99,4,1,393,385,393,duplo,Norris & Verstappen
6,2,7,99,5,1,393,383,393,duplo,Norris & Verstappen
6,2,7,99,6,1,393,381,393,duplo,Norris & Verstappen
6,2,7,99,7,1,393,379,393,duplo,Norris & Verstappen
6,2,7,99,8,1,393,377,393,duplo,Norris & Verstappen
6,2,7,99,9,1,393,375,393,duplo,Norris & Verstappen
6,2,7,99,10,1,393,374,393,duplo,Norris & Verstappen
6,2,7,99,99,1,393,373,393,duplo,Norris & Verstappen
6,3,1,7,2,1,399,390,399,duplo,Norris & Verstappen
6,3,1,7,3,1,399,387,399,duplo,Norris & Verstappen
6,3,1,7,4,1,399,384,399,duplo,Norris & Verstappen
6,3,1,7,5,1,399,382,399,duplo,Norris & Verstappen
6,3,1,7,6,1,399,380,399,duplo,Norris & Verstappen
6,3,1,7,8,1,399,376,399,duplo,Norris & Verstappen
6,3,1,7,9,1,399,374,399,duplo,Norris & Verstappen
6,3,1,7,10,1,399,373,399,duplo,Norris & Verstappen
6,3,1,7,99,1,399,372,399,duplo,Norris & Verstappen
6,3,1,8,1,2,397,397,392,duplo,Norris & Piastri
6,3,1,8,1,3,397,397,389,duplo,Norris & Piastri
6,3,1,8,1,4,397,397,386,duplo,Norris & Piastri
6,3,1,8,1,5,397,397,384,duplo,Norris & Piastri
6,3,1,8,1,6,397,397,382,duplo,Norris & Piastri
6,3,1,8,1,7,397,397,380,duplo,Norris & Piastri
6,3,1,8,1,9,397,397,376,duplo,Norris & Piastri
6,3,1,8,1,10,397,397,375,duplo,Norris & Piastri
6,3,1,8,1,99,397,397,374,duplo,Norris & Piastri
6,3,2,8,1,2,397,397,391,duplo,Norris & Piastri
6,3,2,8,1,3,397,397,388,duplo,Norris & Piastri
6,3,2,8,1,4,397,397,385,duplo,Norris & Piastri
6,3,2,8,1,5,397,397,383,duplo,Norris & Piastri
6,3,2,8,1,6,397,397,381,duplo,Norris & Piastri
6,3,2,8,1,7,397,397,379,duplo,Norris & Piastri
6,3,2,8,1,9,397,397,375,duplo,Norris & Piastri
6,3,2,8,1,10,397,397,374,duplo,Norris & Piastri
6,3,2,8,1,99,397,397,373,duplo,Norris & Piastri
6,3,4,8,1,2,397,397,389,duplo,Norris & Piastri
6,3,4,8,1,3,397,397,386,duplo,Norris & Piastri
6,3,4,8,1,4,397,397,383,duplo,Norris & Piastri
6,3,4,8,1,5,397,397,381,duplo,Norris & Piastri
6,3,4,8,1,6,397,397,379,duplo,Norris & Piastri
6,3,4,8,1,7,397,397,377,duplo,Norris & Piastri
6,3,4,8,1,9,397,397,373,duplo,Norris & Piastri
6,3,4,8,1,10,397,397,372,duplo,Norris & Piastri
6,3,4,8,1,99,397,397,371,duplo,Norris & Piastri
6,3,5,8,1,2,397,397,388,duplo,Norris & Piastri
6,3,5,8,1,3,397,397,385,duplo,Norris & Piastri
6,3,5,8,1,4,397,397,382,duplo,Norris & Piastri
6,3,5,8,1,5,397,397,380,duplo,Norris & Piastri
6,3,5,8,1,6,397,397,378,duplo,Norris & Piastri
6,3,5,8,1,7,397,397,376,duplo,Norris & Piastri
6,3,5,8,1,9,397,397,372,duplo,Norris & Piastri
6,3,5,8,1,10,397,397,371,duplo,Norris & Piastri
6,3,5,8,1,99,397,397,370,duplo,Norris & Piastri
6,3,5,9,2,1,395,390,395,duplo,Norris & Verstappen
6,3,5,9,3,1,395,387,395,duplo,Norris & Verstappen
6,3,5,9,4,1,395,384,395,duplo,Norris & Verstappen
6,3,5,9,5,1,395,382,395,duplo,Norris & Verstappen
6,3,5,9,6,1,395,380,395,duplo,Norris & Verstappen
6,3,5,9,7,1,395,378,395,duplo,Norris & Verstappen
6,3,5,9,8,1,395,376,395,duplo,Norris & Verstappen
6,3,5,9,10,1,395,373,395,duplo,Norris & Verstappen
6,3,5,9,99,1,395,372,395,duplo,Norris & Verstappen
6,3,7,8,1,2,397,397,386,duplo,Norris & Piastri
6,3,7,8,1,3,397,397,383,duplo,Norris & Piastri
6,3,7,8,1,4,397,397,380,duplo,Norris & Piastri
6,3,7,8,1,5,397,397,378,duplo,Norris & Piastri
6,3,7,8,1,6,397,397,376,duplo,Norris & Piastri
6,3,7,8,1,7,397,397,374,duplo,Norris & Piastri
6,3,7,8,1,9,397,397,370,duplo,Norris & Piastri
6,3,7,8,1,10,397,397,369,duplo,Norris & Piastri
6,3,7,8,1,99,397,397,368,duplo,Norris & Piastri
6,3,7,99,2,1,393,390,393,duplo,Norris & Verstappen
6,3,7,99,3,1,393,387,393,duplo,Norris & Verstappen
6,3,7,99,4,1,393,384,393,duplo,Norris & Verstappen
6,3,7,99,5,1,393,382,393,duplo,Norris & Verstappen
6,3,7,99,6,1,393,380,393,duplo,Norris & Verstappen
6,3,7,99,7,1,393,378,393,duplo,Norris & Verstappen
6,3,7,99,8,1,393,376,393,duplo,Norris & Verstappen
6,3,7,99,9,1,393,374,393,duplo,Norris & Verstappen
6,3,7,99,10,1,393,373,393,duplo,Norris & Verstappen
6,3,7,99,99,1,393,372,393,duplo,Norris & Verstappen
6,3,8,8,1,2,397,397,385,duplo,Norris & Piastri
6,3,8,8,1,3,397,397,382,duplo,Norris & Piastri
6,3,8,8,1,4,397,397,379,duplo,Norris & Piastri
6,3,8,8,1,5,397,397,377,duplo,Norris & Piastri
6,3,8,8,1,6,397,397,375,duplo,Norris & Piastri
6,3,8,8,1,7,397,397,373,duplo,Norris & Piastri
6,3,8,8,1,9,397,397,369,duplo,Norris & Piastri
6,3,8,8,1,10,397,397,368,duplo,Norris & Piastri
6,3,8,8,1,99,397,397,367,duplo,Norris & Piastri
6,3,99,8,1,2,397,397,384,duplo,Norris & Piastri
6,3,99,8,1,3,397,397,381,duplo,Norris & Piastri
6,3,99,8,1,4,397,397,378,duplo,Norris & Piastri
6,3,99,8,1,5,397,397,376,duplo,Norris & Piastri
6,3,99,8,1,6,397,397,374,duplo,Norris & Piastri
6,3,99,8,1,7,397,397,372,duplo,Norris & Piastri
6,3,99,8,1,9,397,397,368,duplo,Norris & Piastri
6,3,99,8,1,10,397,397,367,duplo,Norris & Piastri
6,3,99,8,1,99,397,397,366,duplo,Norris & Piastri
6,4,1,7,2,1,399,389,399,duplo,Norris & Verstappen
6,4,1,7,3,1,399,386,399,duplo,Norris & Verstappen
6,4,1,7,4,1,399,383,399,duplo,Norris & Verstappen
6,4,1,7,5,1,399,381,399,duplo,Norris & Verstappen
6,4,1,7,6,1,399,379,399,duplo,Norris & Verstappen
6,4,1,7,8,1,399,375,399,duplo,Norris & Verstappen
6,4,1,7,9,1,399,373,399,duplo,Norris & Verstappen
6,4,1,7,10,1,399,372,399,duplo,Norris & Verstappen
6,4,1,7,99,1,399,371,399,duplo,Norris & Verstappen
6,4,3,8,2,1,397,389,397,duplo,Norris & Verstappen
6,4,3,8,3,1,397,386,397,duplo,Norris & Verstappen
6,4,3,8,4,1,397,383,397,duplo,Norris & Verstappen
6,4,3,8,5,1,397,381,397,duplo,Norris & Verstappen
6,4,3,8,6,1,397,379,397,duplo,Norris & Verstappen
6,4,3,8,7,1,397,377,397,duplo,Norris & Verstappen
6,4,3,8,9,1,397,373,397,duplo,Norris & Verstappen
6,4,3,8,10,1,397,372,397,duplo,Norris & Verstappen
6,4,3,8,99,1,397,371,397,duplo,Norris & Verstappen
6,4,5,9,2,1,395,389,395,duplo,Norris & Verstappen
6,4,5,9,3,1,395,386,395,duplo,Norris & Verstappen
6,4,5,9,4,1,395,383,395,duplo,Norris & Verstappen
6,4,5,9,5,1,395,381,395,duplo,Norris & Verstappen
6,4,5,9,6,1,395,379,395,duplo,Norris & Verstappen
6,4,5,9,7,1,395,377,395,duplo,Norris & Verstappen
6,4,5,9,8,1,395,375,395,duplo,Norris & Verstappen
6,4,5,9,10,1,395,372,395,duplo,Norris & Verstappen
6,4,5,9,99,1,395,371,395,duplo,Norris & Verstappen
6,4,7,99,2,1,393,389,393,duplo,Norris & Verstappen
6,4,7,99,3,1,393,386,393,duplo,Norris & Verstappen
6,4,7,99,4,1,393,383,393,duplo,Norris & Verstappen
6,4,7,99,5,1,393,381,393,duplo,Norris & Verstappen
6,4,7,99,6,1,393,379,393,duplo,Norris & Verstappen
6,4,7,99,7,1,393,377,393,duplo,Norris & Verstappen
6,4,7,99,8,1,393,375,393,duplo,Norris & Verstappen
6,4,7,99,9,1,393,373,393,duplo,Norris & Verstappen
6,4,7,99,10,1,393,372,393,duplo,Norris & Verstappen
6,4,7,99,99,1,393,371,393,duplo,Norris & Verstappen
6,5,1,7,2,1,399,388,399,duplo,Norris & Verstappen
6,5,1,7,3,1,399,385,399,duplo,Norris & Verstappen
6,5,1,7,4,1,399,382,399,duplo,Norris & Verstappen
6,5,1,7,5,1,399,380,399,duplo,Norris & Verstappen
6,5,1,7,6,1,399,378,399,duplo,Norris & Verstappen
6,5,1,7,8,1,399,374,399,duplo,Norris & Verstappen
6,5,1,7,9,1,399,372,399,duplo,Norris & Verstappen
6,5,1,7,10,1,399,371,399,duplo,Norris & Verstappen
6,5,1,7,99,1,399,370,399,duplo,Norris & Verstappen
6,5,1,9,1,2,395,395,392,duplo,Norris & Piastri
6,5,1,9,1,3,395,395,389,duplo,Norris & Piastri
6,5,1,9,1,4,395,395,386,duplo,Norris & Piastri
6,5,1,9,1,5,395,395,384,duplo,Norris & Piastri
6,5,1,9,1,6,395,395,382,duplo,Norris & Piastri
6,5,1,9,1,7,395,395,380,duplo,Norris & Piastri
6,5,1,9,1,8,395,395,378,duplo,Norris & Piastri
6,5,1,9,1,10,395,395,375,duplo,Norris & Piastri
6,5,1,9,1,99,395,395,374,duplo,Norris & Piastri
6,5,2,9,1,2,395,395,391,duplo,Norris & Piastri
6,5,2,9,1,3,395,395,388,duplo,Norris & Piastri
6,5,2,9,1,4,395,395,385,duplo,Norris & Piastri
6,5,2,9,1,5,395,395,383,duplo,Norris & Piastri
6,5,2,9,1,6,395,395,381,duplo,Norris & Piastri
6,5,2,9,1,7,395,395,379,duplo,Norris & Piastri
6,5,2,9,1,8,395,395,377,duplo,Norris & Piastri
6,5,2,9,1,10,395,395,374,duplo,Norris & Piastri
6,5,2,9,1,99,395,395,373,duplo,Norris & Piastri
6,5,3,8,2,1,397,388,397,duplo,Norris & Verstappen
6,5,3,8,3,1,397,385,397,duplo,Norris & Verstappen
6,5,3,8,4,1,397,382,397,duplo,Norris & Verstappen
6,5,3,8,5,1,397,380,397,duplo,Norris & Verstappen
6,5,3,8,6,1,397,378,397,duplo,Norris & Verstappen
6,5,3,8,7,1,397,376,397,duplo,Norris & Verstappen
6,5,3,8,9,1,397,372,397,duplo,Norris & Verstappen
6,5,3,8,10,1,397,371,397,duplo,Norris & Verstappen
6,5,3,8,99,1,397,370,397,duplo,Norris & Verstappen
6,5,3,9,1,2,395,395,390,duplo,Norris & Piastri
6,5,3,9,1,3,395,395,387,duplo,Norris & Piastri
6,5,3,9,1,4,395,395,384,duplo,Norris & Piastri
6,5,3,9,1,5,395,395,382,duplo,Norris & Piastri
6,5,3,9,1,6,395,395,380,duplo,Norris & Piastri
6,5,3,9,1,7,395,395,378,duplo,Norris & Piastri
6,5,3,9,1,8,395,395,376,duplo,Norris & Piastri
6,5,3,9,1,10,395,395,373,duplo,Norris & Piastri
6,5,3,9,1,99,395,395,372,duplo,Norris & Piastri
6,5,4,9,1,2,395,395,389,duplo,Norris & Piastri
6,5,4,9,1,3,395,395,386,duplo,Norris & Piastri
6,5,4,9,1,4,395,395,383,duplo,Norris & Piastri
6,5,4,9,1,5,395,395,381,duplo,Norris & Piastri
6,5,4,9,1,6,395,395,379,duplo,Norris & Piastri
6,5,4,9,1,7,395,395,377,duplo,Norris & Piastri
6,5,4,9,1,8,395,395,375,duplo,Norris & Piastri
6,5,4,9,1,10,395,395,372,duplo,Norris & Piastri
6,5,4,9,1,99,395,395,371,duplo,Norris & Piastri
6,5,7,9,1,2,395,395,386,duplo,Norris & Piastri
6,5,7,9,1,3,395,395,383,duplo,Norris & Piastri
6,5,7,9,1,4,395,395,380,duplo,Norris & Piastri
6,5,7,9,1,5,395,395,378,duplo,Norris & Piastri
6,5,7,9,1,6,395,395,376,duplo,Norris & Piastri
6,5,7,9,1,7,395,395,374,duplo,Norris & Piastri
6,5,7,9,1,8,395,395,372,duplo,Norris & Piastri
6,5,7,9,1,10,395,395,369,duplo,Norris & Piastri
6,5,7,9,1,99,395,395,368,duplo,Norris & Piastri
6,5,7,99,2,1,393,388,393,duplo,Norris & Verstappen
6,5,7,99,3,1,393,385,393,duplo,Norris & Verstappen
6,5,7,99,4,1,393,382,393,duplo,Norris & Verstappen
6,5,7,99,5,1,393,380,393,duplo,Norris & Verstappen
6,5,7,99,6,1,393,378,393,duplo,Norris & Verstappen
6,5,7,99,7,1,393,376,393,duplo,Norris & Verstappen
6,5,7,99,8,1,393,374,393,duplo,Norris & Verstappen
6,5,7,99,9,1,393,372,393,duplo,Norris & Verstappen
6,5,7,99,10,1,393,371,393,duplo,Norris & Verstappen
6,5,7,99,99,1,393,370,393,duplo,Norris & Verstappen
6,5,8,9,1,2,395,395,385,duplo,Norris & Piastri
6,5,8,9,1,3,395,395,382,duplo,Norris & Piastri
6,5,8,9,1,4,395,395,379,duplo,Norris & Piastri
6,5,8,9,1,5,395,395,377,duplo,Norris & Piastri
6,5,8,9,1,6,395,395,375,duplo,Norris & Piastri
6,5,8,9,1,7,395,395,373,duplo,Norris & Piastri
6,5,8,9,1,8,395,395,371,duplo,Norris & Piastri
6,5,8,9,1,10,395,395,368,duplo,Norris & Piastri
6,5,8,9,1,99,395,395,367,duplo,Norris & Piastri
6,5,99,9,1,2,395,395,384,duplo,Norris & Piastri
6,5,99,9,1,3,395,395,381,duplo,Norris & Piastri
6,5,99,9,1,4,395,395,378,duplo,Norris & Piastri
6,5,99,9,1,5,395,395,376,duplo,Norris & Piastri
6,5,99,9,1,6,395,395,374,duplo,Norris & Piastri
6,5,99,9,1,7,395,395,372,duplo,Norris & Piastri
6,5,99,9,1,8,395,395,370,duplo,Norris & Piastri
6,5,99,9,1,10,395,395,367,duplo,Norris & Piastri
6,5,99,9,1,99,395,395,366,duplo,Norris & Piastri
6,7,1,7,2,1,399,386,399,duplo,Norris & Verstappen
6,7,1,7,3,1,399,383,399,duplo,Norris & Verstappen
6,7,1,7,4,1,399,380,399,duplo,Norris & Verstappen
6,7,1,7,5,1,399,378,399,duplo,Norris & Verstappen
6,7,1,7,6,1,399,376,399,duplo,Norris & Verstappen
6,7,1,7,8,1,399,372,399,duplo,Norris & Verstappen
6,7,1,7,9,1,399,370,399,duplo,Norris & Verstappen
6,7,1,7,10,1,399,369,399,duplo,Norris & Verstappen
6,7,1,7,99,1,399,368,399,duplo,Norris & Verstappen
6,7,1,99,1,2,393,393,392,duplo,Norris & Piastri
6,7,1,99,1,3,393,393,389,duplo,Norris & Piastri
6,7,1,99,1,4,393,393,386,duplo,Norris & Piastri
6,7,1,99,1,5,393,393,384,duplo,Norris & Piastri
6,7,1,99,1,6,393,393,382,duplo,Norris & Piastri
6,7,1,99,1,7,393,393,380,duplo,Norris & Piastri
6,7,1,99,1,8,393,393,378,duplo,Norris & Piastri
6,7,1,99,1,9,393,393,376,duplo,Norris & Piastri
6,7,1,99,1,10,393,393,375,duplo,Norris & Piastri
6,7,1,99,1,99,393,393,374,duplo,Norris & Piastri
6,7,2,99,1,2,393,393,391,duplo,Norris & Piastri
6,7,2,99,1,3,393,393,388,duplo,Norris & Piastri
6,7,2,99,1,4,393,393,385,duplo,Norris & Piastri
6,7,2,99,1,5,393,393,383,duplo,Norris & Piastri
6,7,2,99,1,6,393,393,381,duplo,Norris & Piastri
6,7,2,99,1,7,393,393,379,duplo,Norris & Piastri
6,7,2,99,1,8,393,393,377,duplo,Norris & Piastri
6,7,2,99,1,9,393,393,375,duplo,Norris & Piastri
6,7,2,99,1,10,393,393,374,duplo,Norris & Piastri
6,7,2,99,1,99,393,393,373,duplo,Norris & Piastri
6,7,3,8,2,1,397,386,397,duplo,Norris & Verstappen
6,7,3,8,3,1,397,383,397,duplo,Norris & Verstappen
6,7,3,8,4,1,397,380,397,duplo,Norris & Verstappen
6,7,3,8,5,1,397,378,397,duplo,Norris & Verstappen
6,7,3,8,6,1,397,376,397,duplo,Norris & Verstappen
6,7,3,8,7,1,397,374,397,duplo,Norris & Verstappen
6,7,3,8,9,1,397,370,397,duplo,Norris & Verstappen
6,7,3,8,10,1,397,369,397,duplo,Norris & Verstappen
6,7,3,8,99,1,397,368,397,duplo,Norris & Verstappen
6,7,3,99,1,2,393,393,390,duplo,Norris & Piastri
6,7,3,99,1,3,393,393,387,duplo,Norris & Piastri
