sprint_norris,sprint_piastri,sprint_verstappen,corrida_norris,corrida_piastri,corrida_verstappen,pts_norris,pts_piastri,pts_verstappen,ganhos_norris,ganhos_piastri,ganhos_verstappen,pontos_empate,tipo_empate,pilotos_empatados
6,1,2,7,1,6,399,399,381,9,33,15,399,duplo,Norris & Piastri
6,1,2,7,1,8,399,399,377,9,33,11,399,duplo,Norris & Piastri
6,1,2,7,1,9,399,399,375,9,33,9,399,duplo,Norris & Piastri
6,1,2,7,1,10,399,399,374,9,33,8,399,duplo,Norris & Piastri
6,1,2,7,1,99,399,399,373,9,33,7,399,duplo,Norris & Piastri
6,1,3,7,1,2,399,399,390,9,33,24,399,duplo,Norris & Piastri
6,1,3,7,1,3,399,399,387,9,33,21,399,duplo,Norris & Piastri
6,1,3,7,1,4,399,399,384,9,33,18,399,duplo,Norris & Piastri
6,1,3,7,1,5,399,399,382,9,33,16,399,duplo,Norris & Piastri
6,1,3,7,1,6,399,399,380,9,33,14,399,duplo,Norris & Piastri
6,1,3,7,1,8,399,399,376,9,33,10,399,duplo,Norris & Piastri
6,1,3,7,1,9,399,399,374,9,33,8,399,duplo,Norris & Piastri
6,1,3,7,1,10,399,399,373,9,33,7,399,duplo,Norris & Piastri
6,1,3,7,1,99,399,399,372,9,33,6,399,duplo,Norris & Piastri
6,1,3,8,2,1,397,392,397,7,26,31,397,duplo,Norris & Verstappen
6,1,3,8,3,1,397,389,397,7,23,31,397,duplo,Norris & Verstappen
6,1,3,8,4,1,397,386,397,7,20,31,397,duplo,Norris & Verstappen
6,1,3,8,5,1,397,384,397,7,18,31,397,duplo,Norris & Verstappen
6,1,3,8,6,1,397,382,397,7,16,31,397,duplo,Norris & Verstappen
6,1,3,8,7,1,397,380,397,7,14,31,397,duplo,Norris & Verstappen
6,1,3,8,9,1,397,376,397,7,10,31,397,duplo,Norris & Verstappen
6,1,3,8,10,1,397,375,397,7,9,31,397,duplo,Norris & Verstappen
6,1,3,8,99,1,397,374,397,7,8,31,397,duplo,Norris & Verstappen
6,1,4,7,1,2,399,399,389,9,33,23,399,duplo,Norris & Piastri
6,1,4,7,1,3,399,399,386,9,33,20,399,duplo,Norris & Piastri
6,1,4,7,1,4,399,399,383,9,33,17,399,duplo,Norris & Piastri
6,1,4,7,1,5,399,399,381,9,33,15,399,duplo,Norris & Piastri
6,1,4,7,1,6,399,399,379,9,33,13,399,duplo,Norris & Piastri
6,1,4,7,1,8,399,399,375,9,33,9,399,duplo,Norris & Piastri
6,1,4,7,1,9,399,399,373,9,33,7,399,duplo,Norris & Piastri
6,1,4,7,1,10,399,399,372,9,33,6,399,duplo,Norris & Piastri
6,1,4,7,1,99,399,399,371,9,33,5,399,duplo,Norris & Piastri
6,1,5,7,1,2,399,399,388,9,33,22,399,duplo,Norris & Piastri
6,1,5,7,1,3,399,399,385,9,33,19,399,duplo,Norris & Piastri
6,1,5,7,1,4,399,399,382,9,33,16,399,duplo,Norris & Piastri
6,1,5,7,1,5,399,399,380,9,33,14,399,duplo,Norris & Piastri
6,1,5,7,1,6,399,399,378,9,33,12,399,duplo,Norris & Piastri
6,1,5,7,1,8,399,399,374,9,33,8,399,duplo,Norris & Piastri
6,1,5,7,1,9,399,399,372,9,33,6,399,duplo,Norris & Piastri
6,1,5,7,1,10,399,399,371,9,33,5,399,duplo,Norris & Piastri
6,1,5,7,1,99,399,399,370,9,33,4,399,duplo,Norris & Piastri
6,1,5,9,2,1,395,392,395,5,26,29,395,duplo,Norris & Verstappen
6,1,5,9,3,1,395,389,395,5,23,29,395,duplo,Norris & Verstappen
6,1,5,9,4,1,395,386,395,5,20,29,395,duplo,Norris & Verstappen
6,1,5,9,5,1,395,384,395,5,18,29,395,duplo,Norris & Verstappen
6,1,5,9,6,1,395,382,395,5,16,29,395,duplo,Norris & Verstappen
6,1,5,9,7,1,395,380,395,5,14,29,395,duplo,Norris & Verstappen
6,1,5,9,8,1,395,378,395,5,12,29,395,duplo,Norris & Verstappen
6,1,5,9,10,1,395,375,395,5,9,29,395,duplo,Norris & Verstappen
6,1,5,9,99,1,395,374,395,5,8,29,395,duplo,Norris & Verstappen
6,1,7,7,1,2,399,399,386,9,33,20,399,duplo,Norris & Piastri
6,1,7,7,1,3,399,399,383,9,33,17,399,duplo,Norris & Piastri
6,1,7,7,1,4,399,399,380,9,33,14,399,duplo,Norris & Piastri
6,1,7,7,1,5,399,399,378,9,33,12,399,duplo,Norris & Piastri
6,1,7,7,1,6,399,399,376,9,33,10,399,duplo,Norris & Piastri
6,1,7,7,1,8,399,399,372,9,33,6,399,duplo,Norris & Piastri
6,1,7,7,1,9,399,399,370,9,33,4,399,duplo,Norris & Piastri
6,1,7,7,1,10,399,399,369,9,33,3,399,duplo,Norris & Piastri
6,1,7,7,1,99,399,399,368,9,33,2,399,duplo,Norris & Piastri
6,1,7,99,2,1,393,392,393,3,26,27,393,duplo,Norris & Verstappen
6,1,7,99,3,1,393,389,393,3,23,27,393,duplo,Norris & Verstappen
6,1,7,99,4,1,393,386,393,3,20,27,393,duplo,Norris & Verstappen
6,1,7,99,5,1,393,384,393,3,18,27,393,duplo,Norris & Verstappen
6,1,7,99,6,1,393,382,393,3,16,27,393,duplo,Norris & Verstappen
6,1,7,99,7,1,393,380,393,3,14,27,393,duplo,Norris & Verstappen
6,1,7,99,8,1,393,378,393,3,12,27,393,duplo,Norris & Verstappen
6,1,7,99,9,1,393,376,393,3,10,27,393,duplo,Norris & Verstappen
6,1,7,99,10,1,393,375,393,3,9,27,393,duplo,Norris & Verstappen
6,1,7,99,99,1,393,374,393,3,8,27,393,duplo,Norris & Verstappen
6,1,8,7,1,2,399,399,385,9,33,19,399,duplo,Norris & Piastri
6,1,8,7,1,3,399,399,382,9,33,16,399,duplo,Norris & Piastri
6,1,8,7,1,4,399,399,379,9,33,13,399,duplo,Norris & Piastri
6,1,8,7,1,5,399,399,377,9,33,11,399,duplo,Norris & Piastri
6,1,8,7,1,6,399,399,375,9,33,9,399,duplo,Norris & Piastri
6,1,8,7,1,8,399,399,371,9,33,5,399,duplo,Norris & Piastri
6,1,8,7,1,9,399,399,369,9,33,3,399,duplo,Norris & Piastri
6,1,8,7,1,10,399,399,368,9,33,2,399,duplo,Norris & Piastri
6,1,8,7,1,99,399,399,367,9,33,1,399,duplo,Norris & Piastri
6,1,99,7,1,2,399,399,384,9,33,18,399,duplo,Norris & Piastri
6,1,99,7,1,3,399,399,381,9,33,15,399,duplo,Norris & Piastri
6,1,99,7,1,4,399,399,378,9,33,12,399,duplo,Norris & Piastri
6,1,99,7,1,5,399,399,376,9,33,10,399,duplo,Norris & Piastri
6,1,99,7,1,6,399,399,374,9,33,8,399,duplo,Norris & Piastri
6,1,99,7,1,8,399,399,370,9,33,4,399,duplo,Norris & Piastri
6,1,99,7,1,9,399,399,368,9,33,2,399,duplo,Norris & Piastri
6,1,99,7,1,10,399,399,367,9,33,1,399,duplo,Norris & Piastri
6,1,99,7,1,99,399,399,366,9,33,0,399,duplo,Norris & Piastri
6,2,1,7,2,1,399,391,399,9,25,33,399,duplo,Norris & Verstappen
6,2,1,7,3,1,399,388,399,9,22,33,399,duplo,Norris & Verstappen
6,2,1,7,4,1,399,385,399,9,19,33,399,duplo,Norris & Verstappen
6,2,1,7,5,1,399,383,399,9,17,33,399,duplo,Norris & Verstappen
6,2,1,7,6,1,399,381,399,9,15,33,399,duplo,Norris & Verstappen
6,2,1,7,8,1,399,377,399,9,11,33,399,duplo,Norris & Verstappen
6,2,1,7,9,1,399,375,399,9,9,33,399,duplo,Norris & Verstappen
6,2,1,7,10,1,399,374,399,9,8,33,399,duplo,Norris & Verstappen
6,2,1,7,99,1,399,373,399,9,7,33,399,duplo,Norris & Verstappen
6,2,3,8,2,1,397,391,397,7,25,31,397,duplo,Norris & Verstappen
6,2,3,8,3,1,397,388,397,7,22,31,397,duplo,Norris & Verstappen
6,2,3,8,4,1,397,385,397,7,19,31,397,duplo,Norris & Verstappen
6,2,3,8,5,1,397,383,397,7,17,31,397,duplo,Norris & Verstappen
6,2,3,8,6,1,397,381,397,7,15,31,397,duplo,Norris & Verstappen
6,2,3,8,7,1,397,379,397,7,13,31,397,duplo,Norris & Verstappen
6,2,3,8,9,1,397,375,397,7,9,31,397,duplo,Norris & Verstappen
6,2,3,8,10,1,397,374,397,7,8,31,397,duplo,Norris & Verstappen
6,2,3,8,99,1,397,373,397,7,7,31,397,duplo,Norris & Verstappen
6,2,5,9,2,1,395,391,395,5,25,29,395,duplo,Norris & Verstappen
6,2,5,9,3,1,395,388,395,5,22,29,395,duplo,Norris & Verstappen
6,2,5,9,4,1,395,385,395,5,19,29,395,duplo,Norris & Verstappen
6,2,5,9,5,1,395,383,395,5,17,29,395,duplo,Norris & Verstappen
6,2,5,9,6,1,395,381,395,5,15,29,395,duplo,Norris & Verstappen
6,2,5,9,7,1,395,379,395,5,13,29,395,duplo,Norris & Verstappen
6,2,5,9,8,1,395,377,395,5,11,29,395,duplo,Norris & Verstappen
6,2,5,9,10,1,395,374,395,5,8,29,395,duplo,Norris & Verstappen
6,2,5,9,99,1,395,373,395,5,7,29,395,duplo,Norris & Verstappen
6,2,7,99,2,1,393,391,393,3,25,27,393,duplo,Norris & Verstappen
6,2,7,99,3,1,393,388,393,3,22,27,393,duplo,Norris & Verstappen
6,2,7,99,4,1,393,385,393,3,19,27,393,duplo,Norris & Verstappen
6,2,7,99,5,1,393,383,393,3,17,27,393,duplo,Norris & Verstappen
6,2,7,99,6,1,393,381,393,3,15,27,393,duplo,Norris & Verstappen
6,2,7,99,7,1,393,379,393,3,13,27,393,duplo,Norris & Verstappen
6,2,7,99,8,1,393,377,393,3,11,27,393,duplo,Norris & Verstappen
6,2,7,99,9,1,393,375,393,3,9,27,393,duplo,Norris & Verstappen
6,2,7,99,10,1,393,374,393,3,8,27,393,duplo,Norris & Verstappen
6,2,7,99,99,1,393,373,393,3,7,27,393,duplo,Norris & Verstappen
6,3,1,7,2,1,399,390,399,9,24,33,399,duplo,Norris & Verstappen
6,3,1,7,3,1,399,387,399,9,21,33,399,duplo,Norris & Verstappen
6,3,1,7,4,1,399,384,399,9,18,33,399,duplo,Norris & Verstappen
6,3,1,7,5,1,399,382,399,9,16,33,399,duplo,Norris & Verstappen
6,3,1,7,6,1,399,380,399,9,14,33,399,duplo,Norris & Verstappen
6,3,1,7,8,1,399,376,399,9,10,33,399,duplo,Norris & Verstappen
6,3,1,7,9,1,399,374,399,9,8,33,399,duplo,Norris & Verstappen
6,3,1,7,10,1,399,373,399,9,7,33,399,duplo,Norris & Verstappen
6,3,1,7,99,1,399,372,399,9,6,33,399,duplo,Norris & Verstappen
6,3,1,8,1,2,397,397,392,7,31,26,397,duplo,Norris & Piastri
6,3,1,8,1,3,397,397,389,7,31,23,397,duplo,Norris & Piastri
6,3,1,8,1,4,397,397,386,7,31,20,397,duplo,Norris & Piastri
6,3,1,8,1,5,397,397,384,7,31,18,397,duplo,Norris & Piastri
6,3,1,8,1,6,397,397,382,7,31,16,397,duplo,Norris & Piastri
6,3,1,8,1,7,397,397,380,7,31,14,397,duplo,Norris & Piastri
6,3,1,8,1,9,397,397,376,7,31,10,397,duplo,Norris & Piastri
6,3,1,8,1,10,397,397,375,7,31,9,397,duplo,Norris & Piastri
6,3,1,8,1,99,397,397,374,7,31,8,397,duplo,Norris & Piastri
6,3,2,8,1,2,397,397,391,7,31,25,397,duplo,Norris & Piastri
6,3,2,8,1,3,397,397,388,7,31,22,397,duplo,Norris & Piastri
6,3,2,8,1,4,397,397,385,7,31,19,397,duplo,Norris & Piastri
6,3,2,8,1,5,397,397,383,7,31,17,397,duplo,Norris & Piastri
6,3,2,8,1,6,397,397,381,7,31,15,397,duplo,Norris & Piastri
6,3,2,8,1,7,397,397,379,7,31,13,397,duplo,Norris & Piastri
6,3,2,8,1,9,397,397,375,7,31,9,397,duplo,Norris & Piastri
6,3,2,8,1,10,397,397,374,7,31,8,397,duplo,Norris & Piastri
6,3,2,8,1,99,397,397,373,7,31,7,397,duplo,Norris & Piastri
6,3,4,8,1,2,397,397,389,7,31,23,397,duplo,Norris & Piastri
6,3,4,8,1,3,397,397,386,7,31,20,397,duplo,Norris & Piastri
6,3,4,8,1,4,397,397,383,7,31,17,397,duplo,Norris & Piastri
6,3,4,8,1,5,397,397,381,7,31,15,397,duplo,Norris & Piastri
6,3,4,8,1,6,397,397,379,7,31,13,397,duplo,Norris & Piastri
6,3,4,8,1,7,397,397,377,7,31,11,397,duplo,Norris & Piastri
6,3,4,8,1,9,397,397,373,7,31,7,397,duplo,Norris & Piastri
6,3,4,8,1,10,397,397,372,7,31,6,397,duplo,Norris & Piastri
6,3,4,8,1,99,397,397,371,7,31,5,397,duplo,Norris & Piastri
6,3,5,8,1,2,397,397,388,7,31,22,397,duplo,Norris & Piastri
6,3,5,8,1,3,397,397,385,7,31,19,397,duplo,Norris & Piastri
6,3,5,8,1,4,397,397,382,7,31,16,397,duplo,Norris & Piastri
6,3,5,8,1,5,397,397,380,7,31,14,397,duplo,Norris & Piastri
6,3,5,8,1,6,397,397,378,7,31,12,397,duplo,Norris & Piastri
6,3,5,8,1,7,397,397,376,7,31,10,397,duplo,Norris & Piastri
6,3,5,8,1,9,397,397,372,7,31,6,397,duplo,Norris & Piastri
6,3,5,8,1,10,397,397,371,7,31,5,397,duplo,Norris & Piastri
6,3,5,8,1,99,397,397,370,7,31,4,397,duplo,Norris & Piastri
6,3,5,9,2,1,395,390,395,5,24,29,395,duplo,Norris & Verstappen
6,3,5,9,3,1,395,387,395,5,21,29,395,duplo,Norris & Verstappen
6,3,5,9,4,1,395,384,395,5,18,29,395,duplo,Norris & Verstappen
6,3,5,9,5,1,395,382,395,5,16,29,395,duplo,Norris & Verstappen
6,3,5,9,6,1,395,380,395,5,14,29,395,duplo,Norris & Verstappen
6,3,5,9,7,1,395,378,395,5,12,29,395,duplo,Norris & Verstappen
6,3,5,9,8,1,395,376,395,5,10,29,395,duplo,Norris & Verstappen
6,3,5,9,10,1,395,373,395,5,7,29,395,duplo,Norris & Verstappen
6,3,5,9,99,1,395,372,395,5,6,29,395,duplo,Norris & Verstappen
6,3,7,8,1,2,397,397,386,7,31,20,397,duplo,Norris & Piastri
6,3,7,8,1,3,397,397,383,7,31,17,397,duplo,Norris & Piastri
6,3,7,8,1,4,397,397,380,7,31,14,397,duplo,Norris & Piastri
6,3,7,8,1,5,397,397,378,7,31,12,397,duplo,Norris & Piastri
6,3,7,8,1,6,397,397,376,7,31,10,397,duplo,Norris & Piastri
6,3,7,8,1,7,397,397,374,7,31,8,397,duplo,Norris & Piastri
6,3,7,8,1,9,397,397,370,7,31,4,397,duplo,Norris & Piastri
6,3,7,8,1,10,397,397,369,7,31,3,397,duplo,Norris & Piastri
6,3,7,8,1,99,397,397,368,7,31,2,397,duplo,Norris & Piastri
6,3,7,99,2,1,393,390,393,3,24,27,393,duplo,Norris & Verstappen
6,3,7,99,3,1,393,387,393,3,21,27,393,duplo,Norris & Verstappen
6,3,7,99,4,1,393,384,393,3,18,27,393,duplo,Norris & Verstappen
6,3,7,99,5,1,393,382,393,3,16,27,393,duplo,Norris & Verstappen
6,3,7,99,6,1,393,380,393,3,14,27,393,duplo,Norris & Verstappen
6,3,7,99,7,1,393,378,393,3,12,27,393,duplo,Norris & Verstappen
6,3,7,99,8,1,393,376,393,3,10,27,393,duplo,Norris & Verstappen
6,3,7,99,9,1,393,374,393,3,8,27,393,duplo,Norris & Verstappen
6,3,7,99,10,1,393,373,393,3,7,27,393,duplo,Norris & Verstappen
6,3,7,99,99,1,393,372,393,3,6,27,393,duplo,Norris & Verstappen
6,3,8,8,1,2,397,397,385,7,31,19,397,duplo,Norris & Piastri
6,3,8,8,1,3,397,397,382,7,31,16,397,duplo,Norris & Piastri
6,3,8,8,1,4,397,397,379,7,31,13,397,duplo,Norris & Piastri
6,3,8,8,1,5,397,397,377,7,31,11,397,duplo,Norris & Piastri
6,3,8,8,1,6,397,397,375,7,31,9,397,duplo,Norris & Piastri
6,3,8,8,1,7,397,397,373,7,31,7,397,duplo,Norris & Piastri
6,3,8,8,1,9,397,397,369,7,31,3,397,duplo,Norris & Piastri
6,3,8,8,1,10,397,397,368,7,31,2,397,duplo,Norris & Piastri
6,3,8,8,1,99,397,397,367,7,31,1,397,duplo,Norris & Piastri
6,3,99,8,1,2,397,397,384,7,31,18,397,duplo,Norris & Piastri
6,3,99,8,1,3,397,397,381,7,31,15,397,duplo,Norris & Piastri
6,3,99,8,1,4,397,397,378,7,31,12,397,duplo,Norris & Piastri
6,3,99,8,1,5,397,397,376,7,31,10,397,duplo,Norris & Piastri
6,3,99,8,1,6,397,397,374,7,31,8,397,duplo,Norris & Piastri
6,3,99,8,1,7,397,397,372,7,31,6,397,duplo,Norris & Piastri
6,3,99,8,1,9,397,397,368,7,31,2,397,duplo,Norris & Piastri
6,3,99,8,1,10,397,397,367,7,31,1,397,duplo,Norris & Piastri
6,3,99,8,1,99,397,397,366,7,31,0,397,duplo,Norris & Piastri
6,4,1,7,2,1,399,389,399,9,23,33,399,duplo,Norris & Verstappen
6,4,1,7,3,1,399,386,399,9,20,33,399,duplo,Norris & Verstappen
6,4,1,7,4,1,399,383,399,9,17,33,399,duplo,Norris & Verstappen
6,4,1,7,5,1,399,381,399,9,15,33,399,duplo,Norris & Verstappen
6,4,1,7,6,1,399,379,399,9,13,33,399,duplo,Norris & Verstappen
6,4,1,7,8,1,399,375,399,9,9,33,399,duplo,Norris & Verstappen
6,4,1,7,9,1,399,373,399,9,7,33,399,duplo,Norris & Verstappen
6,4,1,7,10,1,399,372,399,9,6,33,399,duplo,Norris & Verstappen
6,4,1,7,99,1,399,371,399,9,5,33,399,duplo,Norris & Verstappen
6,4,3,8,2,1,397,389,397,7,23,31,397,duplo,Norris & Verstappen
6,4,3,8,3,1,397,386,397,7,20,31,397,duplo,Norris & Verstappen
6,4,3,8,4,1,397,383,397,7,17,31,397,duplo,Norris & Verstappen
6,4,3,8,5,1,397,381,397,7,15,31,397,duplo,Norris & Verstappen
6,4,3,8,6,1,397,379,397,7,13,31,397,duplo,Norris & Verstappen
6,4,3,8,7,1,397,377,397,7,11,31,397,duplo,Norris & Verstappen
6,4,3,8,9,1,397,373,397,7,7,31,397,duplo,Norris & Verstappen
6,4,3,8,10,1,397,372,397,7,6,31,397,duplo,Norris & Verstappen
6,4,3,8,99,1,397,371,397,7,5,31,397,duplo,Norris & Verstappen
6,4,5,9,2,1,395,389,395,5,23,29,395,duplo,Norris & Verstappen
6,4,5,9,3,1,395,386,395,5,20,29,395,duplo,Norris & Verstappen
6,4,5,9,4,1,395,383,395,5,17,29,395,duplo,Norris & Verstappen
6,4,5,9,5,1,395,381,395,5,15,29,395,duplo,Norris & Verstappen
6,4,5,9,6,1,395,379,395,5,13,29,395,duplo,Norris & Verstappen
6,4,5,9,7,1,395,377,395,5,11,29,395,duplo,Norris & Verstappen
6,4,5,9,8,1,395,375,395,5,9,29,395,duplo,Norris & Verstappen
6,4,5,9,10,1,395,372,395,5,6,29,395,duplo,Norris & Verstappen
6,4,5,9,99,1,395,371,395,5,5,29,395,duplo,Norris & Verstappen
6,4,7,99,2,1,393,389,393,3,23,27,393,duplo,Norris & Verstappen
6,4,7,99,3,1,393,386,393,3,20,27,393,duplo,Norris & Verstappen
6,4,7,99,4,1,393,383,393,3,17,27,393,duplo,Norris & Verstappen
6,4,7,99,5,1,393,381,393,3,15,27,393,duplo,Norris & Verstappen
6,4,7,99,6,1,393,379,393,3,13,27,393,duplo,Norris & Verstappen
6,4,7,99,7,1,393,377,393,3,11,27,393,duplo,Norris & Verstappen
6,4,7,99,8,1,393,375,393,3,9,27,393,duplo,Norris & Verstappen
6,4,7,99,9,1,393,373,393,3,7,27,393,duplo,Norris & Verstappen
6,4,7,99,10,1,393,372,393,3,6,27,393,duplo,Norris & Verstappen
6,4,7,99,99,1,393,371,393,3,5,27,393,duplo,Norris & Verstappen
6,5,1,7,2,1,399,388,399,9,22,33,399,duplo,Norris & Verstappen
6,5,1,7,3,1,399,385,399,9,19,33,399,duplo,Norris & Verstappen
6,5,1,7,4,1,399,382,399,9,16,33,399,duplo,Norris & Verstappen
6,5,1,7,5,1,399,380,399,9,14,33,399,duplo,Norris & Verstappen
6,5,1,7,6,1,399,378,399,9,12,33,399,duplo,Norris & Verstappen
6,5,1,7,8,1,399,374,399,9,8,33,399,duplo,Norris & Verstappen
6,5,1,7,9,1,399,372,399,9,6,33,399,duplo,Norris & Verstappen
6,5,1,7,10,1,399,371,399,9,5,33,399,duplo,Norris & Verstappen
6,5,1,7,99,1,399,370,399,9,4,33,399,duplo,Norris & Verstappen
6,5,1,9,1,2,395,395,392,5,29,26,395,duplo,Norris & Piastri
6,5,1,9,1,3,395,395,389,5,29,23,395,duplo,Norris & Piastri
6,5,1,9,1,4,395,395,386,5,29,20,395,duplo,Norris & Piastri
6,5,1,9,1,5,395,395,384,5,29,18,395,duplo,Norris & Piastri
6,5,1,9,1,6,395,395,382,5,29,16,395,duplo,Norris & Piastri
6,5,1,9,1,7,395,395,380,5,29,14,395,duplo,Norris & Piastri
6,5,1,9,1,8,395,395,378,5,29,12,395,duplo,Norris & Piastri
6,5,1,9,1,10,395,395,375,5,29,9,395,duplo,Norris & Piastri
6,5,1,9,1,99,395,395,374,5,29,8,395,duplo,Norris & Piastri
6,5,2,9,1,2,395,395,391,5,29,25,395,duplo,Norris & Piastri
6,5,2,9,1,3,395,395,388,5,29,22,395,duplo,Norris & Piastri
6,5,2,9,1,4,395,395,385,5,29,19,395,duplo,Norris & Piastri
6,5,2,9,1,5,395,395,383,5,29,17,395,duplo,Norris & Piastri
6,5,2,9,1,6,395,395,381,5,29,15,395,duplo,Norris & Piastri
6,5,2,9,1,7,395,395,379,5,29,13,395,duplo,Norris & Piastri
6,5,2,9,1,8,395,395,377,5,29,11,395,duplo,Norris & Piastri
6,5,2,9,1,10,395,395,374,5,29,8,395,duplo,Norris & Piastri
6,5,2,9,1,99,395,395,373,5,29,7,395,duplo,Norris & Piastri
6,5,3,8,2,1,397,388,397,7,22,31,397,duplo,Norris & Verstappen
6,5,3,8,3,1,397,385,397,7,19,31,397,duplo,Norris & Verstappen
6,5,3,8,4,1,397,382,397,7,16,31,397,duplo,Norris & Verstappen
6,5,3,8,5,1,397,380,397,7,14,31,397,duplo,Norris & Verstappen
6,5,3,8,6,1,397,378,397,7,12,31,397,duplo,Norris & Verstappen
6,5,3,8,7,1,397,376,397,7,10,31,397,duplo,Norris & Verstappen
6,5,3,8,9,1,397,372,397,7,6,31,397,duplo,Norris & Verstappen
6,5,3,8,10,1,397,371,397,7,5,31,397,duplo,Norris & Verstappen
6,5,3,8,99,1,397,370,397,7,4,31,397,duplo,Norris & Verstappen
6,5,3,9,1,2,395,395,390,5,29,24,395,duplo,Norris & Piastri
6,5,3,9,1,3,395,395,387,5,29,21,395,duplo,Norris & Piastri
6,5,3,9,1,4,395,395,384,5,29,18,395,duplo,Norris & Piastri
6,5,3,9,1,5,395,395,382,5,29,16,395,duplo,Norris & Piastri
6,5,3,9,1,6,395,395,380,5,29,14,395,duplo,Norris & Piastri
6,5,3,9,1,7,395,395,378,5,29,12,395,duplo,Norris & Piastri
6,5,3,9,1,8,395,395,376,5,29,10,395,duplo,Norris & Piastri
6,5,3,9,1,10,395,395,373,5,29,7,395,duplo,Norris & Piastri
6,5,3,9,1,99,395,395,372,5,29,6,395,duplo,Norris & Piastri
6,5,4,9,1,2,395,395,389,5,29,23,395,duplo,Norris & Piastri
6,5,4,9,1,3,395,395,386,5,29,20,395,duplo,Norris & Piastri
6,5,4,9,1,4,395,395,383,5,29,17,395,duplo,Norris & Piastri
6,5,4,9,1,5,395,395,381,5,29,15,395,duplo,Norris & Piastri
6,5,4,9,1,6,395,395,379,5,29,13,395,duplo,Norris & Piastri
6,5,4,9,1,7,395,395,377,5,29,11,395,duplo,Norris & Piastri
6,5,4,9,1,8,395,395,375,5,29,9,395,duplo,Norris & Piastri
6,5,4,9,1,10,395,395,372,5,29,6,395,duplo,Norris & Piastri
6,5,4,9,1,99,395,395,371,5,29,5,395,duplo,Norris & Piastri
6,5,7,9,1,2,395,395,386,5,29,20,395,duplo,Norris & Piastri
6,5,7,9,1,3,395,395,383,5,29,17,395,duplo,Norris & Piastri
6,5,7,9,1,4,395,395,380,5,29,14,395,duplo,Norris & Piastri
6,5,7,9,1,5,395,395,378,5,29,12,395,duplo,Norris & Piastri
6,5,7,9,1,6,395,395,376,5,29,10,395,duplo,Norris & Piastri
6,5,7,9,1,7,395,395,374,5,29,8,395,duplo,Norris & Piastri
6,5,7,9,1,8,395,395,372,5,29,6,395,duplo,Norris & Piastri
6,5,7,9,1,10,395,395,369,5,29,3,395,duplo,Norris & Piastri
6,5,7,9,1,99,395,395,368,5,29,2,395,duplo,Norris & Piastri
6,5,7,99,2,1,393,388,393,3,22,27,393,duplo,Norris & Verstappen
6,5,7,99,3,1,393,385,393,3,19,27,393,duplo,Norris & Verstappen
6,5,7,99,4,1,393,382,393,3,16,27,393,duplo,Norris & Verstappen
6,5,7,99,5,1,393,380,393,3,14,27,393,duplo,Norris & Verstappen
6,5,7,99,6,1,393,378,393,3,12,27,393,duplo,Norris & Verstappen
6,5,7,99,7,1,393,376,393,3,10,27,393,duplo,Norris & Verstappen
6,5,7,99,8,1,393,374,393,3,8,27,393,duplo,Norris & Verstappen
6,5,7,99,9,1,393,372,393,3,6,27,393,duplo,Norris & Verstappen
6,5,7,99,10,1,393,371,393,3,5,27,393,duplo,Norris & Verstappen
6,5,7,99,99,1,393,370,393,3,4,27,393,duplo,Norris & Verstappen
6,5,8,9,1,2,395,395,385,5,29,19,395,duplo,Norris & Piastri
6,5,8,9,1,3,395,395,382,5,29,16,395,duplo,Norris & Piastri
6,5,8,9,1,4,395,395,379,5,29,13,395,duplo,Norris & Piastri
6,5,8,9,1,5,395,395,377,5,29,11,395,duplo,Norris & Piastri
6,5,8,9,1,6,395,395,375,5,29,9,395,duplo,Norris & Piastri
6,5,8,9,1,7,395,395,373,5,29,7,395,duplo,Norris & Piastri
6,5,8,9,1,8,395,395,371,5,29,5,395,duplo,Norris & Piastri
6,5,8,9,1,10,395,395,368,5,29,2,395,duplo,Norris & Piastri
6,5,8,9,1,99,395,395,367,5,29,1,395,duplo,Norris & Piastri
6,5,99,9,1,2,395,395,384,5,29,18,395,duplo,Norris & Piastri
6,5,99,9,1,3,395,395,381,5,29,15,395,duplo,Norris & Piastri
6,5,99,9,1,4,395,395,378,5,29,12,395,duplo,Norris & Piastri
6,5,99,9,1,5,395,395,376,5,29,10,395,duplo,Norris & Piastri
6,5,99,9,1,6,395,395,374,5,29,8,395,duplo,Norris & Piastri
6,5,99,9,1,7,395,395,372,5,29,6,395,duplo,Norris & Piastri
6,5,99,9,1,8,395,395,370,5,29,4,395,duplo,Norris & Piastri
6,5,99,9,1,10,395,395,367,5,29,1,395,duplo,Norris & Piastri
6,5,99,9,1,99,395,395,366,5,29,0,395,duplo,Norris & Piastri
6,7,1,7,2,1,399,386,399,9,20,33,399,duplo,Norris & Verstappen
6,7,1,7,3,1,399,383,399,9,17,33,399,duplo,Norris & Verstappen
6,7,1,7,4,1,399,380,399,9,14,33,399,duplo,Norris & Verstappen
6,7,1,7,5,1,399,378,399,9,12,33,399,duplo,Norris & Verstappen
6,7,1,7,6,1,399,376,399,9,10,33,399,duplo,Norris & Verstappen
6,7,1,7,8,1,399,372,399,9,6,33,399,duplo,Norris & Verstappen
6,7,1,7,9,1,399,370,399,9,4,33,399,duplo,Norris & Verstappen
6,7,1,7,10,1,399,369,399,9,3,33,399,duplo,Norris & Verstappen
